ROUTE ID,DIRECTION,TRIP ID,TRAIN ID,UNIX DATETIME,DATE TIME,STOP ID,STOP NAME,UPDATE TYPE
Q,N,009800_Q..N19X002,1Q 0138 PAC/962,1709017247,2024-02-27 02:00:47,R18N,28 St,4
Q,N,010100_Q..N41X014,1Q 0141 STL/ATL,1709017247,2024-02-27 02:00:47,D27N,Parkside Av,4
Q,N,009800_Q..N19X002,1Q 0138 PAC/962,1709017260,2024-02-27 02:01:00,R17N,34 St - Herald Sq,4
Q,N,009800_Q..N19X002,1Q 0138 PAC/962,1709017355,2024-02-27 02:02:35,R16N,Times Sq - 42 St,4
Q,N,009800_Q..N19X002,1Q 0138 PAC/962,1709017440,2024-02-27 02:04:00,R15N,49 St,4
Q,N,009800_Q..N19X002,1Q 0138 PAC/962,1709017522,2024-02-27 02:05:22,R14N,57 St - 7 Av,4
Q,N,010100_Q..N41X014,1Q 0141 STL/ATL,1709017607,2024-02-27 02:06:47,D26N,Prospect Park,4
Q,N,009800_Q..N19X002,1Q 0138 PAC/962,1709017727,2024-02-27 02:08:47,B08N,Lexington Av/63 St,4
Q,N,009800_Q..N19X002,1Q 0138 PAC/962,1709017860,2024-02-27 02:11:00,Q03N,72 St,4
Q,N,009800_Q..N19X002,1Q 0138 PAC/962,1709017977,2024-02-27 02:12:57,Q04N,86 St,4
Q,N,010100_Q..N41X014,1Q 0141 STL/ATL,1709017980,2024-02-27 02:13:00,D25N,7 Av,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709018064,2024-02-27 02:14:24,R30N,DeKalb Av,4
Q,N,009800_Q..N19X002,1Q 0138 PAC/962,1709018180,2024-02-27 02:16:20,Q05N,96 St,4
Q,N,010100_Q..N41X014,1Q 0141 STL/ATL,1709018192,2024-02-27 02:16:32,D24N,Atlantic Av - Barclays Ctr,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709018520,2024-02-27 02:22:00,Q01N,Canal St,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709018640,2024-02-27 02:24:00,R22N,Prince St,4
Q,N,013100_Q..N41X014,1Q 0211 STL/ATL,1709018707,2024-02-27 02:25:07,D33N,Avenue J,4
Q,N,013100_Q..N41X014,1Q 0211 STL/ATL,1709018747,2024-02-27 02:25:47,D32N,Avenue H,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709018747,2024-02-27 02:25:47,R21N,8 St - NYU,4
Q,N,013100_Q..N41X014,1Q 0211 STL/ATL,1709018821,2024-02-27 02:27:01,D31N,Newkirk Plaza,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709018855,2024-02-27 02:27:35,R20N,14 St - Union Sq,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709018927,2024-02-27 02:28:47,R19N,23 St,4
Q,N,013100_Q..N41X014,1Q 0211 STL/ATL,1709018940,2024-02-27 02:29:00,D30N,Cortelyou Rd,4
Q,N,013100_Q..N41X014,1Q 0211 STL/ATL,1709018975,2024-02-27 02:29:35,D29N,Beverley Rd,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709018995,2024-02-27 02:29:55,R18N,28 St,4
Q,N,013100_Q..N41X014,1Q 0211 STL/ATL,1709019067,2024-02-27 02:31:07,D28N,Church Av,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709019073,2024-02-27 02:31:13,R17N,34 St - Herald Sq,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709019152,2024-02-27 02:32:32,R16N,Times Sq - 42 St,4
Q,N,013100_Q..N41X014,1Q 0211 STL/ATL,1709019156,2024-02-27 02:32:36,D27N,Parkside Av,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709019215,2024-02-27 02:33:35,R30N,DeKalb Av,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709019252,2024-02-27 02:34:12,R15N,49 St,4
Q,N,013100_Q..N41X014,1Q 0211 STL/ATL,1709019287,2024-02-27 02:34:47,D26N,Prospect Park,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709019335,2024-02-27 02:35:35,R14N,57 St - 7 Av,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709019527,2024-02-27 02:38:47,B08N,Lexington Av/63 St,4
Q,N,013100_Q..N41X014,1Q 0211 STL/ATL,1709019564,2024-02-27 02:39:24,D25N,7 Av,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709019647,2024-02-27 02:40:47,Q03N,72 St,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709019660,2024-02-27 02:41:00,Q01N,Canal St,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709019660,2024-02-27 02:41:00,D43N,Coney Island - Stillwell Av,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709019707,2024-02-27 02:41:47,D42N,W 8 St - NY Aquarium,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709019742,2024-02-27 02:42:22,Q04N,86 St,4
Q,N,013100_Q..N41X014,1Q 0211 STL/ATL,1709019772,2024-02-27 02:42:52,D24N,Atlantic Av - Barclays Ctr,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709019780,2024-02-27 02:43:00,R22N,Prince St,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709019802,2024-02-27 02:43:22,D41N,Ocean Pkwy,4
Q,N,012800_Q..N19X002,1Q 0208 PAC/962,1709019855,2024-02-27 02:44:15,Q05N,96 St,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709019912,2024-02-27 02:45:12,R21N,8 St - NYU,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709019924,2024-02-27 02:45:24,D40N,Brighton Beach,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709020020,2024-02-27 02:47:00,R20N,14 St - Union Sq,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709020042,2024-02-27 02:47:22,D39N,Sheepshead Bay,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709020092,2024-02-27 02:48:12,R19N,23 St,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709020102,2024-02-27 02:48:22,D38N,Neck Rd,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709020176,2024-02-27 02:49:36,D37N,Avenue U,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709020187,2024-02-27 02:49:47,R18N,28 St,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709020272,2024-02-27 02:51:12,R17N,34 St - Herald Sq,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709020355,2024-02-27 02:52:35,R16N,Times Sq - 42 St,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709020355,2024-02-27 02:52:35,D35N,Kings Hwy,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709020427,2024-02-27 02:53:47,R15N,49 St,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709020428,2024-02-27 02:53:48,D34N,Avenue M,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709020525,2024-02-27 02:55:25,R31N,Atlantic Av - Barclays Ctr,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709020535,2024-02-27 02:55:35,R14N,57 St - 7 Av,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709020536,2024-02-27 02:55:36,D33N,Avenue J,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709020572,2024-02-27 02:56:12,R30N,DeKalb Av,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709020582,2024-02-27 02:56:22,D32N,Avenue H,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709020682,2024-02-27 02:58:02,D31N,Newkirk Plaza,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709020727,2024-02-27 02:58:47,B08N,Lexington Av/63 St,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709020813,2024-02-27 03:00:13,D30N,Cortelyou Rd,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709020835,2024-02-27 03:00:35,Q03N,72 St,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709020861,2024-02-27 03:01:01,D29N,Beverley Rd,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709020955,2024-02-27 03:02:35,Q04N,86 St,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709020955,2024-02-27 03:02:35,D28N,Church Av,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709021052,2024-02-27 03:04:12,Q01N,Canal St,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709021052,2024-02-27 03:04:12,D27N,Parkside Av,4
Q,N,014800_Q..N19X002,1Q 0228 PAC/962,1709021057,2024-02-27 03:04:17,Q05N,96 St,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709021172,2024-02-27 03:06:12,D26N,Prospect Park,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709021195,2024-02-27 03:06:35,R22N,Prince St,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709021315,2024-02-27 03:08:35,R21N,8 St - NYU,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709021387,2024-02-27 03:09:47,D25N,7 Av,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709021412,2024-02-27 03:10:12,R20N,14 St - Union Sq,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709021496,2024-02-27 03:11:36,R19N,23 St,4
Q,N,016100_Q..N41X014,1Q 0241 STL/ATL,1709021512,2024-02-27 03:11:52,D24N,Atlantic Av - Barclays Ctr,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709021542,2024-02-27 03:12:22,D43N,Coney Island - Stillwell Av,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709021567,2024-02-27 03:12:47,R18N,28 St,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709021568,2024-02-27 03:12:48,D42N,W 8 St - NY Aquarium,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709021592,2024-02-27 03:13:12,R30N,DeKalb Av,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709021641,2024-02-27 03:14:01,R17N,34 St - Herald Sq,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709021652,2024-02-27 03:14:12,D41N,Ocean Pkwy,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709021747,2024-02-27 03:15:47,R16N,Times Sq - 42 St,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709021772,2024-02-27 03:16:12,D40N,Brighton Beach,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709021820,2024-02-27 03:17:00,R15N,49 St,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709021892,2024-02-27 03:18:12,D39N,Sheepshead Bay,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709021927,2024-02-27 03:18:47,R14N,57 St - 7 Av,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709021940,2024-02-27 03:19:00,D38N,Neck Rd,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709022022,2024-02-27 03:20:22,D37N,Avenue U,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709022107,2024-02-27 03:21:47,Q01N,Canal St,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709022120,2024-02-27 03:22:00,B08N,Lexington Av/63 St,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709022180,2024-02-27 03:23:00,D35N,Kings Hwy,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709022204,2024-02-27 03:23:24,D34N,Avenue M,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709022227,2024-02-27 03:23:47,Q03N,72 St,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709022252,2024-02-27 03:24:12,R22N,Prince St,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709022360,2024-02-27 03:26:00,R21N,8 St - NYU,4
Q,N,016800_Q..N19X002,1Q 0248 PAC/962,1709022360,2024-02-27 03:26:00,Q04N,86 St,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709022360,2024-02-27 03:26:00,D33N,Avenue J,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709022433,2024-02-27 03:27:13,D32N,Avenue H,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709022456,2024-02-27 03:27:36,R20N,14 St - Union Sq,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709022517,2024-02-27 03:28:37,D31N,Newkirk Plaza,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709022552,2024-02-27 03:29:12,R19N,23 St,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709022637,2024-02-27 03:30:37,R18N,28 St,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709022638,2024-02-27 03:30:38,D30N,Cortelyou Rd,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709022696,2024-02-27 03:31:36,R17N,34 St - Herald Sq,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709022697,2024-02-27 03:31:37,D29N,Beverley Rd,4
Q,N,020800_Q..N19X002,1Q 0328 PAC/962,1709022780,2024-02-27 03:33:00,R30N,DeKalb Av,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709022780,2024-02-27 03:33:00,D28N,Church Av,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709022792,2024-02-27 03:33:12,R16N,Times Sq - 42 St,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709022862,2024-02-27 03:34:22,R15N,49 St,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709022887,2024-02-27 03:34:47,D27N,Parkside Av,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709022955,2024-02-27 03:35:55,R14N,57 St - 7 Av,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709022982,2024-02-27 03:36:22,D26N,Prospect Park,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709023162,2024-02-27 03:39:22,B08N,Lexington Av/63 St,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709023212,2024-02-27 03:40:12,D25N,7 Av,4
Q,N,020800_Q..N19X002,1Q 0328 PAC/962,1709023247,2024-02-27 03:40:47,Q01N,Canal St,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709023272,2024-02-27 03:41:12,Q03N,72 St,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709023272,2024-02-27 03:41:12,D43N,Coney Island - Stillwell Av,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709023321,2024-02-27 03:42:01,D42N,W 8 St - NY Aquarium,4
Q,N,020800_Q..N19X002,1Q 0328 PAC/962,1709023352,2024-02-27 03:42:32,R22N,Prince St,4
Q,N,019100_Q..N41X014,1Q 0311 STL/ATL,1709023360,2024-02-27 03:42:40,D24N,Atlantic Av - Barclays Ctr,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709023380,2024-02-27 03:43:00,Q04N,86 St,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709023387,2024-02-27 03:43:07,D41N,Ocean Pkwy,4
Q,N,020800_Q..N19X002,1Q 0328 PAC/962,1709023472,2024-02-27 03:44:32,R21N,8 St - NYU,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709023475,2024-02-27 03:44:35,D40N,Brighton Beach,4
Q,N,018800_Q..N19X002,1Q 0308 PAC/962,1709023492,2024-02-27 03:44:52,Q05N,96 St,4
Q,N,020800_Q..N19X002,1Q 0328 PAC/962,1709023572,2024-02-27 03:46:12,R20N,14 St - Union Sq,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709023582,2024-02-27 03:46:22,D39N,Sheepshead Bay,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709023632,2024-02-27 03:47:12,D38N,Neck Rd,4
Q,N,020800_Q..N19X002,1Q 0328 PAC/962,1709023642,2024-02-27 03:47:22,R19N,23 St,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709023703,2024-02-27 03:48:23,D37N,Avenue U,4
Q,N,020800_Q..N19X002,1Q 0328 PAC/962,1709023727,2024-02-27 03:48:47,R18N,28 St,4
Q,N,020800_Q..N19X002,1Q 0328 PAC/962,1709023814,2024-02-27 03:50:14,R17N,34 St - Herald Sq,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709023835,2024-02-27 03:50:35,D35N,Kings Hwy,4
Q,N,020800_Q..N19X002,1Q 0328 PAC/962,1709023880,2024-02-27 03:51:20,R16N,Times Sq - 42 St,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709023907,2024-02-27 03:51:47,D34N,Avenue M,4
Q,N,020800_Q..N19X002,1Q 0328 PAC/962,1709023967,2024-02-27 03:52:47,R15N,49 St,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709024002,2024-02-27 03:53:22,D33N,Avenue J,4
Q,N,020800_Q..N19X002,1Q 0328 PAC/962,1709024035,2024-02-27 03:53:55,R14N,57 St - 7 Av,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709024063,2024-02-27 03:54:23,D32N,Avenue H,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709024112,2024-02-27 03:55:12,R31N,Atlantic Av - Barclays Ctr,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709024147,2024-02-27 03:55:47,D31N,Newkirk Plaza,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709024182,2024-02-27 03:56:22,R30N,DeKalb Av,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709024220,2024-02-27 03:57:00,D30N,Cortelyou Rd,4
Q,N,020800_Q..N19X002,1Q 0328 PAC/962,1709024244,2024-02-27 03:57:24,B08N,Lexington Av/63 St,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709024292,2024-02-27 03:58:12,D29N,Beverley Rd,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709024335,2024-02-27 03:58:55,D28N,Church Av,4
Q,N,020800_Q..N19X002,1Q 0328 PAC/962,1709024340,2024-02-27 03:59:00,Q03N,72 St,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709024413,2024-02-27 04:00:13,D27N,Parkside Av,4
Q,N,020800_Q..N19X002,1Q 0328 PAC/962,1709024435,2024-02-27 04:00:35,Q04N,86 St,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709024520,2024-02-27 04:02:00,D26N,Prospect Park,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709024652,2024-02-27 04:04:12,Q01N,Canal St,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709024675,2024-02-27 04:04:35,D25N,7 Av,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709024795,2024-02-27 04:06:35,R22N,Prince St,4
Q,N,022100_Q..N41X014,1Q 0341 STL/ATL,1709024812,2024-02-27 04:06:52,D24N,Atlantic Av - Barclays Ctr,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709024902,2024-02-27 04:08:22,R21N,8 St - NYU,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709024988,2024-02-27 04:09:48,R20N,14 St - Union Sq,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709025058,2024-02-27 04:10:58,R19N,23 St,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709025082,2024-02-27 04:11:22,D42N,W 8 St - NY Aquarium,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709025155,2024-02-27 04:12:35,R18N,28 St,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709025163,2024-02-27 04:12:43,D41N,Ocean Pkwy,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709025202,2024-02-27 04:13:22,R17N,34 St - Herald Sq,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709025275,2024-02-27 04:14:35,D40N,Brighton Beach,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709025287,2024-02-27 04:14:47,R16N,Times Sq - 42 St,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709025360,2024-02-27 04:16:00,R15N,49 St,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709025395,2024-02-27 04:16:35,D39N,Sheepshead Bay,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709025455,2024-02-27 04:17:35,D38N,Neck Rd,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709025468,2024-02-27 04:17:48,R14N,57 St - 7 Av,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709025528,2024-02-27 04:18:48,D37N,Avenue U,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709025635,2024-02-27 04:20:35,B08N,Lexington Av/63 St,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709025672,2024-02-27 04:21:12,D35N,Kings Hwy,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709025672,2024-02-27 04:21:12,R30N,DeKalb Av,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709025707,2024-02-27 04:21:47,D34N,Avenue M,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709025755,2024-02-27 04:22:35,Q03N,72 St,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709025852,2024-02-27 04:24:12,D33N,Avenue J,4
Q,N,022800_Q..N19X002,1Q 0348 PAC/962,1709025862,2024-02-27 04:24:22,Q04N,86 St,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709025922,2024-02-27 04:25:22,D32N,Avenue H,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709025996,2024-02-27 04:26:36,D31N,Newkirk Plaza,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709026112,2024-02-27 04:28:32,D30N,Cortelyou Rd,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709026152,2024-02-27 04:29:12,D29N,Beverley Rd,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709026152,2024-02-27 04:29:12,Q01N,Canal St,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709026248,2024-02-27 04:30:48,D28N,Church Av,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709026260,2024-02-27 04:31:00,R22N,Prince St,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709026332,2024-02-27 04:32:12,D27N,Parkside Av,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709026380,2024-02-27 04:33:00,R21N,8 St - NYU,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709026427,2024-02-27 04:33:47,D26N,Prospect Park,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709026475,2024-02-27 04:34:35,R20N,14 St - Union Sq,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709026560,2024-02-27 04:36:00,R19N,23 St,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709026655,2024-02-27 04:37:35,R18N,28 St,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709026727,2024-02-27 04:38:47,D25N,7 Av,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709026729,2024-02-27 04:38:49,R17N,34 St - Herald Sq,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709026812,2024-02-27 04:40:12,R16N,Times Sq - 42 St,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709026882,2024-02-27 04:41:22,R15N,49 St,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709026884,2024-02-27 04:41:24,D42N,W 8 St - NY Aquarium,4
Q,N,025100_Q..N41X014,1Q 0411 STL/ATL,1709026887,2024-02-27 04:41:27,D24N,Atlantic Av - Barclays Ctr,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709026980,2024-02-27 04:43:00,D41N,Ocean Pkwy,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709026992,2024-02-27 04:43:12,R14N,57 St - 7 Av,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709027087,2024-02-27 04:44:47,D40N,Brighton Beach,4
Q,N,028800_Q..N19X002,1Q 0448 PAC/962,1709027136,2024-02-27 04:45:36,R31N,Atlantic Av - Barclays Ctr,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709027195,2024-02-27 04:46:35,B08N,Lexington Av/63 St,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709027207,2024-02-27 04:46:47,D39N,Sheepshead Bay,4
Q,N,028800_Q..N19X002,1Q 0448 PAC/962,1709027243,2024-02-27 04:47:23,R30N,DeKalb Av,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709027267,2024-02-27 04:47:47,D38N,Neck Rd,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709027302,2024-02-27 04:48:22,Q03N,72 St,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709027341,2024-02-27 04:49:01,D37N,Avenue U,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709027412,2024-02-27 04:50:12,Q04N,86 St,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709027482,2024-02-27 04:51:22,D35N,Kings Hwy,4
Q,N,025800_Q..N19X002,1Q 0418 PAC/962,1709027512,2024-02-27 04:51:52,Q05N,96 St,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709027563,2024-02-27 04:52:43,D34N,Avenue M,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709027662,2024-02-27 04:54:22,D33N,Avenue J,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709027712,2024-02-27 04:55:12,D32N,Avenue H,4
Q,N,028800_Q..N19X002,1Q 0448 PAC/962,1709027735,2024-02-27 04:55:35,Q01N,Canal St,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709027808,2024-02-27 04:56:48,D31N,Newkirk Plaza,4
Q,N,028800_Q..N19X002,1Q 0448 PAC/962,1709027880,2024-02-27 04:58:00,R22N,Prince St,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709027915,2024-02-27 04:58:35,D30N,Cortelyou Rd,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709027963,2024-02-27 04:59:23,D29N,Beverley Rd,4
Q,N,028800_Q..N19X002,1Q 0448 PAC/962,1709027987,2024-02-27 04:59:47,R21N,8 St - NYU,4
Q,N,029500_Q..N19R,1Q 0455 STL/962,1709028022,2024-02-27 05:00:22,D42N,W 8 St - NY Aquarium,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709028061,2024-02-27 05:01:01,D28N,Church Av,4
Q,N,028800_Q..N19X002,1Q 0448 PAC/962,1709028095,2024-02-27 05:01:35,R20N,14 St - Union Sq,4
Q,N,029500_Q..N19R,1Q 0455 STL/962,1709028132,2024-02-27 05:02:12,D41N,Ocean Pkwy,4
Q,N,028100_Q..N19R,1Q 0441 STL/962,1709028152,2024-02-27 05:02:32,D27N,Parkside Av,4
Q,N,028800_Q..N19X002,1Q 0448 PAC/962,1709028192,2024-02-27 05:03:12,R19N,23 St,4
Q,N,029500_Q..N19R,1Q 0455 STL/962,1709028237,2024-02-27 05:03:57,D40N,Brighton Beach,4
